,Drama,Comedy,Action,Crime,Adventure,Fantasy,Horror,Thriller,Romance,Western,Documentary,Science Fiction,TV Movie,Animation,Music,Foreign,War,Mystery,Family,History
223511,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66269,4.333333333333333,4.0,5.0,3.25,4.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223829,2.25,3.5,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156148,4.783783783783784,4.933333333333334,4.111111111111111,4.6,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0
67882,4.333333333333333,2.5,4.2,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263346,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81724,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139613,5.0,3.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125584,5.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125163,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239242,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17926,3.703703703703704,3.6,3.1666666666666665,3.375,3.363636363636364,4.0,3.333333333333333,4.5,0.0,1.0,3.333333333333333,3.5,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
9128,3.2352941176470584,3.2352941176470584,3.875,3.0,2.727272727272727,3.5,3.25,3.375,3.6666666666666665,3.333333333333333,2.5,3.333333333333333,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0
250722,0.0,4.5,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184618,0.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168952,3.0,3.555555555555556,3.0,2.75,4.0,3.6666666666666665,3.5,4.0,0.0,0.0,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18081,3.218487394957984,3.477272727272727,3.372549019607843,3.208333333333333,2.9137931034482767,3.2777777777777777,3.04,3.1333333333333333,3.65,2.833333333333333,3.333333333333333,2.8571428571428568,3.1666666666666665,3.1875,3.1666666666666665,3.5,2.75,3.9,3.5,0.0
216980,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260494,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235328,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77911,5.0,4.5,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229860,3.5,0.0,2.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17478,4.3,3.8,0.0,4.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126339,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200300,4.0,4.0,4.5,4.5,3.5,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
8890,3.863636363636364,3.571428571428572,5.0,4.0,4.0,0.0,0.0,3.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211589,4.25,3.6666666666666665,5.0,3.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149296,3.8,4.428571428571429,4.2,4.0,4.0,5.0,4.333333333333333,4.0,0.0,4.0,4.0,4.5,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
263221,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124868,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118575,4.75,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169816,4.2,4.0,0.0,4.5,0.0,0.0,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250123,3.0,4.0,3.5,4.0,3.5,0.0,0.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52477,4.333333333333333,4.166666666666667,4.0,0.0,3.5,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215989,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133994,3.8333333333333335,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65581,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229337,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257223,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144829,3.4444444444444446,3.4166666666666665,3.8,3.5,3.75,3.0,3.5,3.5,0.0,0.0,4.0,2.333333333333333,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
142673,3.0,4.0,3.0,3.0,3.0,3.0,3.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
162010,0.5,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203838,2.7,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
218811,3.6666666666666665,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74040,4.214285714285714,4.0,4.0,3.5,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143010,3.4,3.2,3.5,3.5,3.333333333333333,4.0,3.0,4.0,3.0,0.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262427,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60961,3.0769230769230766,3.2222222222222223,2.75,3.0,3.0,4.0,3.0,2.25,2.833333333333333,0.0,3.0,3.0,0.0,2.75,0.0,0.0,5.0,3.0,0.0,0.0
35391,3.9193548387096775,3.8571428571428568,4.071428571428571,4.041666666666667,4.1,4.0,3.571428571428572,3.6428571428571432,4.666666666666667,3.75,4.125,3.75,0.0,4.25,4.0,0.0,0.0,3.5,0.0,0.0
99603,3.5277777777777777,3.6666666666666665,3.3181818181818183,3.125,3.111111111111111,3.75,4.0,3.8333333333333335,4.25,0.0,4.2,3.0,0.0,3.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0
151523,2.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16424,3.928571428571429,3.7,3.7777777777777777,3.6666666666666665,3.6666666666666665,4.0,3.0,4.0,4.5,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
259933,3.5,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71802,4.0,3.0,3.75,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226654,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14235,3.5405405405405403,3.4782608695652173,3.625,3.375,3.5,3.5,3.5,2.875,4.5,3.5,3.75,3.5,0.0,3.0,3.25,4.0,0.0,0.0,0.0,0.0
237672,0.0,4.0,1.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109557,3.6825396825396814,3.575757575757576,3.4166666666666665,3.933333333333333,3.5,4.0,3.2,3.6,4.0,3.5,2.6666666666666665,4.0,0.0,3.0,2.6666666666666665,0.0,0.0,4.0,3.0,0.0
54050,4.75,0.0,2.75,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239526,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
53089,3.117647058823529,3.1052631578947367,2.8571428571428568,3.25,3.1428571428571432,4.0,3.6666666666666665,3.5,2.0,3.0,2.6666666666666665,2.6,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0
14823,3.6666666666666665,3.6666666666666665,4.0,3.0,3.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61700,3.9852941176470575,4.012195121951219,4.189655172413794,4.107142857142857,4.071428571428571,4.142857142857143,3.583333333333333,4.0,3.75,3.0,3.875,3.9,5.0,4.3,4.0,0.0,4.5,4.5,4.0,0.0
162065,4.333333333333333,4.25,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141710,3.4,3.5,0.0,0.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125579,3.5,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231450,3.5,4.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107399,3.583333333333333,3.363636363636364,4.222222222222221,3.5,2.25,3.25,4.0,2.25,3.8333333333333335,4.0,3.5,4.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
56516,3.75,3.555555555555556,3.5,3.6666666666666665,3.2,0.0,4.5,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162016,3.2672413793103448,3.363636363636364,3.3541666666666665,3.4615384615384617,3.25,3.388888888888889,3.5,3.2142857142857144,3.083333333333333,3.0,3.875,3.75,0.0,3.125,3.5,0.0,3.5,4.5,4.25,2.5
232391,2.6666666666666665,3.625,3.75,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210587,2.75,2.0,5.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55380,2.8663793103448274,3.1231884057971016,3.321428571428572,2.902173913043478,2.53061224489796,3.1666666666666665,3.0882352941176467,3.375,3.075,2.4,3.4,3.4545454545454546,0.0,3.75,3.45,0.0,3.333333333333333,3.5,3.4,3.5
3052,2.755208333333333,2.8061224489795915,2.804878048780488,2.676470588235294,2.676470588235294,2.7,2.833333333333333,2.772727272727273,2.875,2.833333333333333,2.75,2.642857142857143,3.0,2.875,2.833333333333333,0.0,0.0,2.833333333333333,3.0,2.5
183135,3.5,2.0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166264,3.4444444444444446,2.0,3.625,4.166666666666667,2.5,4.25,4.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
64876,4.3,3.375,3.75,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56313,3.7796610169491527,3.736842105263158,3.8378378378378377,3.7142857142857135,3.725,3.4545454545454546,4.125,3.3846153846153846,3.2857142857142856,4.333333333333333,3.571428571428572,3.4615384615384617,0.0,4.2,3.0,0.0,4.333333333333333,3.7142857142857135,4.0,0.0
31081,4.5,5.0,4.0,4.0,5.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3443,4.3,3.363636363636364,4.333333333333333,3.4,4.333333333333333,4.0,3.0,5.0,5.0,0.0,4.5,4.333333333333333,0.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0
55506,4.8,4.75,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146592,3.25,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236096,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52003,3.3571428571428568,3.5,4.5,3.0,3.5,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57240,5.0,0.0,4.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216090,4.0,3.333333333333333,0.0,3.5,3.333333333333333,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30215,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174545,3.8846153846153846,3.6428571428571432,4.0,4.5,3.5,3.333333333333333,3.5,3.6666666666666665,3.0,0.0,3.0,3.5,0.0,3.0,3.5,0.0,0.0,5.0,4.0,0.0
131291,3.75,3.5,3.0,0.0,0.0,0.0,0.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260780,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171789,2.7777777777777777,2.8,2.5,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12870,3.6,3.5,0.0,3.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84754,5.0,3.6666666666666665,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2709,3.6710526315789473,3.65,3.35,3.1875,3.583333333333333,3.9,3.8125,4.0,4.0,0.0,4.0,3.8333333333333335,0.0,3.25,3.8333333333333335,0.0,4.5,0.0,3.5,2.0
188503,4.0,4.0,5.0,3.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257876,3.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42742,3.4444444444444446,3.3,2.6666666666666665,3.875,4.0,0.0,3.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238109,2.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88400,3.8461538461538463,3.9615384615384617,4.1875,3.5,3.7692307692307687,3.875,3.8333333333333335,4.4,5.0,0.0,3.5,3.6666666666666665,0.0,0.0,2.0,0.0,0.0,4.333333333333333,4.0,0.0
242376,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234804,4.5,3.5,0.0,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181877,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57807,3.975308641975309,4.273809523809525,3.983870967741936,4.0,3.7666666666666666,3.7857142857142856,4.125,4.055555555555555,4.5,3.9,4.125,3.75,3.5,4.0,4.166666666666667,5.0,4.25,4.166666666666667,0.0,3.0
130817,4.666666666666667,4.5,4.25,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195138,3.0,3.0,2.5,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200903,5.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171971,4.888888888888889,5.0,5.0,3.7142857142857135,5.0,0.0,0.0,5.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65624,3.2580645161290325,3.3846153846153846,3.4285714285714284,4.0,2.6666666666666665,2.6,3.333333333333333,3.0,2.0,4.0,3.5,2.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
171374,3.4375,3.5,4.0,3.0,3.25,3.5,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197655,2.0,4.666666666666667,5.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195919,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191724,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31605,3.5625,3.537037037037037,3.625,2.7857142857142856,4.125,3.6666666666666665,2.9,3.2857142857142856,3.1666666666666665,4.5,3.875,3.75,0.0,3.0,4.0,4.0,0.0,3.0,0.0,0.0
126737,3.571428571428572,4.083333333333333,4.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
116821,3.4375,3.4516129032258065,3.847826086956522,3.4444444444444446,3.8928571428571432,3.7777777777777777,2.9166666666666665,4.166666666666667,4.25,3.8333333333333335,4.25,4.125,0.0,2.375,4.0,0.0,3.6666666666666665,4.25,0.0,0.5
258434,3.5,4.833333333333333,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
194997,3.0,3.333333333333333,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125244,3.8333333333333335,4.0,4.7,3.5,4.5,0.0,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142242,3.1666666666666665,2.6666666666666665,4.0,3.0,3.333333333333333,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132596,3.75,5.0,4.0,4.0,4.0,0.0,3.0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56242,3.7647058823529416,3.8488372093023258,3.903225806451613,3.4166666666666665,3.613636363636364,4.05,3.388888888888889,3.7142857142857135,3.7,4.0,3.6428571428571432,4.0,3.0,3.75,4.0,3.5,4.5,3.5,4.0,0.0
110453,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52914,3.4444444444444446,3.6,5.0,4.0,4.5,0.0,4.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40714,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131078,4.375,3.6666666666666665,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223853,4.375,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124237,5.0,5.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112029,4.5,3.875,4.25,1.0,4.0,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59749,4.1,3.625,3.6,4.333333333333333,4.333333333333333,4.0,4.0,4.5,4.0,0.0,4.666666666666667,5.0,0.0,4.333333333333333,0.0,0.0,5.0,4.0,3.0,0.0
226573,3.333333333333333,2.5,3.5,3.5,0.0,0.0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188006,4.166666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44137,3.25,4.0,3.0,3.0,0.0,2.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26674,3.6666666666666665,3.2,3.75,3.0,3.0,3.0,3.5,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
54000,2.96,2.8181818181818183,3.1904761904761907,3.2222222222222223,2.875,3.0,3.6,3.0,2.333333333333333,1.0,3.333333333333333,2.8,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
42778,4.21875,4.352941176470588,4.4,4.545454545454546,4.363636363636363,4.833333333333333,4.0,4.625,4.5,5.0,3.5,4.0,0.0,3.75,5.0,0.0,5.0,4.2,4.0,0.0
159297,3.7692307692307687,4.166666666666667,4.4,4.25,3.0,4.0,4.5,3.0,0.0,2.0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39039,2.9375,2.9473684210526314,3.4545454545454546,2.923076923076924,2.583333333333333,2.75,2.333333333333333,3.333333333333333,3.0,2.0,2.6666666666666665,2.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,0.0
239585,3.75,4.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
85449,4.416666666666667,5.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100799,4.0151515151515165,4.033333333333333,3.7916666666666665,4.285714285714286,3.875,3.375,3.928571428571429,3.6,4.2,4.5,3.5,2.0,5.0,3.6666666666666665,2.6666666666666665,0.0,0.0,4.5,3.5,0.0
175406,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235440,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73868,3.739130434782609,3.6666666666666665,3.9090909090909087,3.6666666666666665,4.5,2.833333333333333,3.8333333333333335,3.75,0.0,4.0,3.333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0
63944,3.762962962962963,3.7454545454545456,3.9574468085106393,3.6666666666666665,3.6666666666666665,3.8571428571428568,3.875,3.933333333333333,4.083333333333333,3.6666666666666665,3.8333333333333335,3.727272727272727,3.0,4.285714285714286,3.8333333333333335,0.0,3.5,4.333333333333333,4.0,4.0
6461,3.75,3.6666666666666665,4.5,3.0,4.0,0.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138022,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45057,3.1333333333333333,3.0,3.2,3.0,3.0,3.5,3.0,3.0,0.0,0.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131322,3.5,3.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153761,3.5384615384615383,3.625,4.333333333333333,3.6666666666666665,3.333333333333333,4.0,3.5,3.333333333333333,3.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0
72391,3.9,4.25,4.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
